StoreID,name,address,latitude,longitude,hours,runtime
Salvos,8749,Chester Hill,159 Priam Road<br>Chester Hill NSW 2162,-33.8823105,151.0004269,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Save The Children,,Christies Beach,"19-23 Beach Rd, Christies Beach, Australia",-35.1393571,138.4735732,"Mon-Sat: 9am-5pm
Sun: 11am-3pm",2025-10-25 11:34:15
Salvos,700,Clarkson,Unit 15/61 Key Largo Drive<br>Clarkson WA 6030,-31.6922868,115.7203638,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Save The Children,,Clarkson (Ocean Keys),"Shop 4a/35 Ocean Keys Boulevard, Clarkson, Australia",-31.6906707,115.7380776,"Mon-Fri: 9am-4.30pm
Sat: 9am-4pm
Sun: 11am-3pm",2025-10-25 11:34:15
Save The Children,,Cleveland,"Shop 1, 133 Queen Street, Cleveland, Australia",-27.5286155,153.2786863,"Mon-Fri: 9am-4pm
Sat: 9am-2pm
Sun: 9am-2pm",2025-10-25 11:34:15
Salvos,8691,Cleveland,T3/45-49 Shore Street West<br>Cleveland QLD 4163,-27.5245214,153.2569723,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,8714,Clifford Gardens,Shop U001 100 – 124  Anzac  Avenue<br>Newtown QLD 4305,-27.5648751,151.9323604,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,327,Clyde North,"8&9, 51S Hamersley Drive Drive<br>Clyde North VIC 3978",-38.0890948,145.3304833,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,8665,Coffs Harbour,224 Harbour Drive<br>Coffs Harbour NSW 2450,-30.2986744,153.1172418,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,352,Colac,100 Bromfield  Street<br>Colac VIC 3250,-38.3409691,143.5889617,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,5777,Cooloongup,1-7 Willmott Drive<br>Cooloongup WA 6168,-32.29978871,115.7460099,"['Monday: Closed', 'Tuesday: 09:00:00 to 13:00:00', 'Wednesday: 09:00:00 to 13:00:00', 'Thursday: Closed', 'Friday: 09:00:00 to 13:00:00', 'Saturday: Closed', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,8932,Cooma,31-37 Vale Street<br>Cooma NSW 2630,-36.2350183,149.1238419,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,8643,Cootamundra ,74 Hovell Street<br>Cootamundra NSW 2590,-34.6390403,148.031985,"['Monday: 09:30:00 to 17:00:00', 'Tuesday: 09:30:00 to 17:00:00', 'Wednesday: 09:30:00 to 17:00:00', 'Thursday: 09:30:00 to 17:00:00', 'Friday: 09:30:00 to 17:00:00', 'Saturday: 10:00:00 to 15:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,449,Cowes, 2/144 Thompson  Avenue<br>Cowes VIC 3922,-38.4552426,145.2392858,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,600,Craigie,Shop 12/15 Perilya Road<br>Craigie WA 6025,-31.7842667,115.7666724,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,416,Cranbourne North,10a/350 Gippsland Highway<br>Cranbourne North VIC 3977,-38.087875,145.280607,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,537,Croydon,8/449 Port Road<br>Croydon SA 5008,-34.8981829,138.5628534,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Save The Children,,Croydon ,"449 Port Road, Croydon, Australia",-34.8981462,138.5628021,"Mon-Sat: 9am-5pm
Sun: 11-4pm",2025-10-25 11:34:15
Save The Children,,Dandenong,"119–123 Lonsdale Street, Dandenong, Australia",-37.9941549,145.2155298,"Mon-Fri: 9am–5pm
Sat: 10am-4pm
Sun: closed (Trading Sundays 10-4pm)
(Accepts furniture)",2025-10-25 11:34:15
Salvos,402,Dandenong,1/111-115 Lonsdale Street<br>Dandenong VIC 3175,-37.9946172,145.2159944,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,8674,Dapto,2/78-80 Prince Edward Drive<br>Dapto NSW 2530,-34.4894098,150.7979735,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:30:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,576,Darlington,1507 Main S Road<br>Darlington SA 5047,-35.0286448,138.5574814,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 19:00:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,806,Daylesford,Shop 1 & 2 22-24 Howe Street<br>Daylesford VIC 3460,-37.340714,144.144493,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Save The Children,,Dee Why,"683 Pittwater Road, Dee Why, Australia",-33.7537144,151.2852738,"Mon-Fri: 9am-4pm
Sat: 10am-3pm
Sun: Closed",2025-10-25 11:34:15
Salvos,112,Deer Park,2 Westwood  Drive<br>Deer Park VIC 3023,-37.7614533,144.673765,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,8922,Deeragun,14 Deeragun Road<br>Deeragun QLD 4818,-19.2483333,146.678797,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 08:30:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,5438,Delacombe,307 Smythes Road<br>Delacombe VIC 3356,-37.5909198,143.8054751,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,762,Deloraine,65 Emu Bay Road<br>Deloraine TAS 7304,-41.524265,146.653476,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 10:00:00 to 16:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,107,Deniliquin,354-356 CRESSY STREET<br>Deniliquin NSW 2710,-35.5282807,144.9617789,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 13:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,714,Derrimut,"7/20 Mt Derrimut Rd, Derrimut Shopping Village<br>Derrimut VIC 3030",-37.784079,144.7724505,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,766,Devonport,05/09/24 Stewart Street<br>Devonport TAS 7310,-41.1804229,146.3622719,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 10:00:00 to 16:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Save The Children,,Dianella (bookshop),"Dianella Plaza, 366 Grand Prom, Dianella, Australia",-31.8958573,115.8718919,"Mon-Sat: 10am-3pm
Sun: closed",2025-10-25 11:34:15
Salvos,8713,Domain Central,"Shop G30B, 103 Duckworth Street<br>Garbutt QLD 4814",-19.2764848,146.7562869,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,460,Dromana," Shop 13A, Dromana Hubs Shopping Centre, 217 Point Nepean Road<br>Dromana VIC 3936",-38.3328281,144.965151,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,459,Drouin,131-133 Princes Way<br>Drouin VIC 3818,-38.1348623,145.854901,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,703,Drysdale,Shop 2-4/ 22 Hancock Street<br>Drysdale VIC 3222,-38.1719975,144.5700447,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,8826,Dubbo,34 Talbragar Street<br>Dubbo NSW 2830,-32.2446603,148.6004143,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 16:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,8745,Dural,15/829 Old Northern Road<br>Dural NSW 2158,-33.6951167,151.0305492,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:30:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,309,East Doncaster,916C Doncaster Road<br>East Doncaster VIC 3109,-37.788148,145.150309,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Save The Children,,East Victoria Park,"911 Albany Highway, East Victoria Park, Australia",-31.9874673,115.9047551,"Mon, Tues, Thurs and Fri: 9:30am-4pm
Weds, Sat and Sun: Closed",2025-10-25 11:34:15
Salvos,0351,Echuca,119 Ogilvie Avenue<br>Echuca VIC 3564,-36.1409518,144.7594007,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,525,Elizabeth,"Shop 2 Elizabeth Plaza, 1 Phillip Highway<br>Elizabeth SA 5112",-34.720095,138.6622923,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 19:00:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,640,Ellenbrook,3 Fringed  Way<br>Ellenbrook WA 6069,-31.7920429,115.9734226,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 19:00:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,902,Elsternwick,366 Glen Huntly Road<br>Elsternwick VIC 3185,-37.8848756,145.0039856,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,8613,Engadine,1049  Old Princes Highway<br>Engadine NSW 2233,-34.0650691,151.0128266,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,8712,Enoggera,43 Pickering Street<br>Enoggera QLD 4051,-27.4195231,152.9946568,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,319,Epping,"Shop 12, Epping Hub, 560-650 High Street<br>Epping VIC 3076",-37.6550274,145.0226223,"['Monday: 09:30:00 to 17:30:00', 'Tuesday: 09:30:00 to 17:30:00', 'Wednesday: 09:30:00 to 17:30:00', 'Thursday: 09:30:00 to 17:30:00', 'Friday: 09:30:00 to 17:30:00', 'Saturday: 09:30:00 to 17:30:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,321,Epsom,182-192 Midland Highway<br>Epsom VIC 3551,-36.704244,144.3145753,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,8734,Fairfield,08/10/24 Hamilton Road<br>Fairfield NSW 2165,-33.8687824,150.904909,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,314,Fairfield,300 Station Street<br>Fairfield VIC 3078,-37.766404,145.019878,"['Monday: 09:30:00 to 17:30:00', 'Tuesday: 09:30:00 to 17:30:00', 'Wednesday: 09:30:00 to 17:30:00', 'Thursday: 09:30:00 to 17:30:00', 'Friday: 09:30:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,8675,Fairy Meadow,1/79 Princes Highway<br>Fairy Meadow NSW 2519,-34.3984129,150.8921539,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:30:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,339,Fashion Hub, ONLINE STORE ONLY   <br>Noble Park VIC 3174,-37.960412,145.1877749,"['Monday: 00:00:00 to 23:59:00', 'Tuesday: 00:00:00 to 23:59:00', 'Wednesday: 00:00:00 to 23:59:00', 'Thursday: 00:00:00 to 23:59:00', 'Friday: 00:00:00 to 23:59:00', 'Saturday: Closed', 'Sunday: 00:00:00 to 23:59:00']",2025-10-25 11:34:15
Salvos,206,Fawkner,1323 Sydney Road<br>Fawkner VIC 3060,-37.6991505,144.9592893,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,301,Ferntree Gully,1841-1843 Ferntree Gully Road<br>Ferntree Gully VIC 3156,-37.8829783,145.2710752,"['Monday: 09:30:00 to 17:30:00', 'Tuesday: 09:30:00 to 17:30:00', 'Wednesday: 09:30:00 to 17:30:00', 'Thursday: 09:30:00 to 17:30:00', 'Friday: 09:30:00 to 17:30:00', 'Saturday: 09:30:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,949,Fitzroy,427 Smith Street<br>Fitzroy VIC 3065,-37.7949577,144.9845044,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Save The Children,,Five Dock,"111 Great North Road, Five Dock, Australia",-33.8735129,151.1272738,"Mon-Fri: 9am-4.30pm
Sat: 10am-1pm
Sun: closed",2025-10-25 11:34:15
Salvos,208,Forest Hill,"Shop MM05, 320  Canterbury Road<br>Forest Hill VIC 3131",-37.83639184,145.1653371,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,696,Forrestdale,u9/2 Hensbrook Loop<br>Forrestdale WA 6112,-32.146927,115.9616739,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Save The Children,,Forrestfield,"20 Streletzia Ave - Hawaiian's Forrestfield Shopping Centre, Forrestfield, Australia",-31.954628,115.9921995,"Mon-Fri: 9am-5pm
Sat: 9am-1pm
Sun: 9am-5pm",2025-10-25 11:34:15
Salvos,3088,Forster,5 Enterprise Court<br>Forster NSW 2428,-32.1994361,152.5224967,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 17:30:00', 'Sunday: Closed']",2025-10-25 11:34:15
Save The Children,,Frankston,"7b Station Street, Frankston, Australia",-38.1430002,145.1247119,"Mon: 10am-3pm
Tues: 9.30am-4.30pm
Wed: 10am-3pm
Thurs: 9.30am-4.30pm
Fri: 10am-3pm
Sat, Sun: closed
",2025-10-25 11:34:15
Salvos,451,Frankston,17 Thompson Street<br>Frankston VIC 3199,-38.14351,145.122152,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,669,Fremantle,21 Essex Street<br>Fremantle WA 6160,-32.0568208,115.7485051,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,674,Fremantle South,13/219 Hampton Road<br>South Fremantle WA 6162,-32.074714,115.758555,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,0598,Frewville,243 Glen Osmond Road<br>Frewville SA 5063,-34.9496789,138.6314874,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,544,Fulham,6/505 Henley Beach Road<br>Fulham SA 5024,-34.9265767,138.5171991,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,8602,Fyshwick,15 Mildura Street<br>Fyshwick ACT 2609,-35.3213036,149.153083,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,638,Gateways,Showroom 7 Southgate Commercial<br>Gateways WA 6164,-32.128988,115.855631,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 19:00:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,942,Gawler,"The Mill, 1C Julian Terrace<br>Gawler SA 5118",-34.6034624,138.748431,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 19:00:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,8704,Geebung,08/08/24 Railway Parade<br>Geebung QLD 4034,-27.3693883,153.0451022,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
Salvos,710,Geelong North,235 Thompson Road<br>Geelong North VIC 3215,-38.108604,144.343385,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:34:15
